car_id,name,km_driven,transmission,owner,mileage,engine,max_power,torque
CarID5186,Maruti Zen Estilo LXI Green (CNG),70000,Manual,Second Owner,26.3 km/kg,998 CC,67.1 bhp,90Nm@ 3500rpm
CarID5187,Renault KWID 1.0 RXT Optional,20000,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
CarID5188,Renault Duster 85PS Diesel RxL,60000,Manual,First Owner,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm
CarID5189,BMW 5 Series 520d Luxury Line,40000,Automatic,First Owner,18.12 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
CarID5190,Toyota Innova 2.5 VX (Diesel) 7 Seater,440000,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm
CarID5191,Mahindra TUV 300 T6 Plus,60000,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm
CarID5192,Maruti Wagon R VXI BS IV,110000,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
CarID5193,Hyundai i20 Active 1.4,152000,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,219.66nm@ 1500-2750rpm
CarID5194,Hyundai i20 1.2 Asta,220000,Manual,Fourth & Above Owner,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm"
CarID5195,Mahindra Bolero 2011-2019 ZLX BSIII,70000,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
CarID5196,Tata Nexon 1.2 Revotron XZ Plus,50000,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm
CarID5197,Maruti Swift Dzire VDi,125000,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
CarID5198,Ford Figo 1.2P Trend MT,60000,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm
CarID5199,Maruti Eeco CNG HTR 5-STR,90000,Manual,First Owner,21.94 km/kg,1196 CC,63 bhp,83Nm@ 3000rpm
CarID5200,Maruti Eeco CNG HTR 5-STR,30000,Manual,First Owner,21.94 km/kg,1196 CC,63 bhp,83Nm@ 3000rpm
CarID5201,Toyota Innova 2.5 VX (Diesel) 8 Seater,90000,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
CarID5202,Volkswagen Ameo 1.2 MPI Comfortline,20000,Manual,First Owner,17.0 kmpl,1198 CC,73.75 bhp,110Nm@ 3750rpm
CarID5203,Maruti Swift VDI,110000,Manual,Third Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID5204,Volkswagen Vento Diesel Highline,150000,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm
CarID5205,Hyundai i20 1.4 CRDi Sportz,110000,Manual,First Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm
CarID5206,Hyundai Creta 1.6 CRDi SX Option,120000,Manual,Second Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm
CarID5207,Hyundai Accent Executive CNG,120000,Manual,Second Owner,13.2 km/kg,1495 CC,93.7 bhp,124.5Nm@ 3500rpm
CarID5208,Tata Sumo GX,80000,Manual,Fourth & Above Owner,15.3 kmpl,2956 CC,83.8 bhp,250Nm@ 1000-2000rpm
CarID5209,Hyundai i20 Active 1.4 SX,110000,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,220Nm@ 1500-2750rpm
CarID5210,Tata Zest Revotron 1.2T XMS,40000,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm
CarID5211,Volkswagen Polo GT TDI,110000,Manual,Second Owner,19.7 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm
CarID5212,Mahindra Scorpio S7 120,20000,Manual,First Owner,16.36 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm
CarID5213,Ford Figo Diesel Celebration Edition,230000,Manual,First Owner,20.0 kmpl,1399 CC,68.1 bhp,160Nm@ 2000rpm
CarID5214,Chevrolet Beat LT,60000,Manual,First Owner,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm
CarID5215,Maruti Zen Estilo LXI BS IV,35000,Manual,Second Owner,19.0 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
CarID5216,Hyundai i20 Active Base Petrol,45000,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm
CarID5217,Tata Nano Cx BSIII,45000,Manual,First Owner,25.4 kmpl,624 CC,38 bhp,51Nm@ 4000+/-500rpm
CarID5218,Tata Zest Revotron 1.2T XM,25000,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm
CarID5219,Hyundai i20 Magna 1.2,10000,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm
CarID5220,Maruti Wagon R VXI Optional,19000,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
CarID5221,Maruti Baleno Delta 1.2,10000,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm
CarID5222,Mahindra KUV 100 G80 K2,25000,Manual,First Owner,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm
CarID5223,Hyundai i10 Magna 1.2 iTech SE,30000,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm
CarID5224,Mahindra Bolero 2011-2019 SLX 2WD BSIII,90000,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
CarID5225,Tata Tiago 1.2 Revotron XT,20000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
CarID5226,Nissan Terrano XL D Option,48000,Manual,First Owner,19.87 kmpl,1461 CC,83.14 bhp,200Nm@ 1750rpm
CarID5227,Mahindra Scorpio 2006-2009 VLX 2WD 7 Str BSIII,120000,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm
CarID5228,Maruti Swift Dzire Ldi BSIV,210000,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
CarID5229,Hyundai i10 Magna 1.1L,200400,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm
CarID5230,Hyundai i10 Magna,110000,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm
CarID5231,Tata Safari DICOR 2.2 LX 4x2,38000,Manual,First Owner,13.93 kmpl,2179 CC,138.03 bhp,320Nm@ 1700-2700rpm
CarID5232,Toyota Corolla AE,90000,Manual,Second Owner,13.4 kmpl,1794 CC,125 bhp,"16.1@ 4,200(kgm@ rpm)"
CarID5233,Maruti Ertiga SHVS ZDI Plus,43000,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
CarID5234,Hyundai Santro Asta BSIV,25000,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm
CarID5235,Maruti Wagon R VXI BS IV,26000,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
CarID5236,Hyundai Verna CRDi SX,120000,Manual,Second Owner,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)"
CarID5237,Maruti Alto LXi,70000,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
CarID5238,Honda Accord VTi-L MT,60000,Manual,Third Owner,11.9 kmpl,2354 CC,144 bhp,"20@ 4,700(kgm@ rpm)"
CarID5239,Tata New Safari 3L Dicor LX 4x2,120000,Manual,Second Owner,13.93 kmpl,2956 CC,138.1 bhp,320Nm@ 1700-2700rpm
CarID5240,Maruti Ciaz ZXi,20000,Manual,First Owner,20.73 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm
CarID5241,Tata Indigo CR4,25000,Manual,First Owner,23.57 kmpl,1396 CC,70 bhp,140Nm@ 1800-3000rpm
CarID5242,Maruti Swift Dzire ZDI Plus,60000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
CarID5243,Tata Sumo EX 10/7 Str BSIII,80000,Manual,First Owner,12.2 kmpl,1948 CC,68 bhp,"115@ 2,500(kgm@ rpm)"
CarID5244,Maruti Omni E MPI STD BS IV,80000,Manual,First Owner,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm
CarID5245,Honda Amaze S i-VTEC,1303,Manual,First Owner,17.8 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm
CarID5246,Audi Q5 35TDI Premium Plus,31800,Automatic,First Owner,17.01 kmpl,1968 CC,188 bhp,400nm@ 1750-3000rpm
CarID5247,Lexus ES 300h,20000,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm
CarID5248,Jaguar XF 2.0 Diesel Portfolio,45000,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
CarID5249,Jeep Wrangler 2016-2019 3.6 4X4,17000,Automatic,First Owner,9.5 kmpl,3604 CC,280 bhp,347Nm@ 4300rpm
CarID5250,Toyota Camry 2.5 Hybrid,68089,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm
CarID5251,Honda Jazz VX,56494,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
CarID5252,Toyota Innova 2.5 VX (Diesel) 7 Seater,79328,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
CarID5253,BMW X4 M Sport X xDrive20d,7500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
CarID5254,BMW X4 M Sport X xDrive20d,8500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
CarID5255,Honda Amaze V CVT Petrol BSIV,7032,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm
CarID5256,Volvo V40 D3 R-Design,2000,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm
CarID5257,Mercedes-Benz E-Class Exclusive E 200 BSIV,17000,Automatic,First Owner,15.0 kmpl,1991 CC,194.4 bhp,300Nm@ 1600-4000rpm
CarID5258,Land Rover Discovery Sport TD4 SE,21000,Automatic,First Owner,12.83 kmpl,1999 CC,148.31 bhp,382nm@ 1750-2250rpm
CarID5259,Mercedes-Benz S-Class S 350 CDI,37000,Automatic,First Owner,13.5 kmpl,2987 CC,254.79 bhp,620Nm@ 1600-2400rpm
CarID5260,BMW 5 Series 520d Sport Line,10000,Automatic,First Owner,22.48 kmpl,1995 CC,187.74 bhp,400Nm@ 1750-2500rpm
CarID5261,Hyundai Venue SX Plus Turbo DCT BSIV,3500,Automatic,First Owner,18.15 kmpl,998 CC,118.35 bhp,171.6Nm@ 1500-4000rpm
CarID5262,Audi A4 35 TDI Premium Plus,46000,Automatic,First Owner,18.25 kmpl,1968 CC,187.74 bhp,400Nm@ 1750-3000rpm
CarID5263,Honda CR-V 2.4L 4WD AT AVN,52000,Automatic,First Owner,12.0 kmpl,2354 CC,187.4 bhp,226Nm@ 4400rpm
CarID5264,Maruti Swift VXI,20000,Manual,Second Owner,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm
CarID5265,Tata Tigor 1.2 Revotron XE,25000,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
CarID5266,Maruti Esteem LX - BSIII,70000,Manual,Second Owner,15.9 kmpl,1298 CC,85 bhp,110Nm@ 4500rpm
CarID5267,Mahindra XUV500 W4,40000,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
CarID5268,Maruti Baleno Delta,7300,Manual,First Owner,21.01 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
CarID5269,Maruti Ciaz 1.3 Sigma,25000,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
CarID5270,Maruti Alto LXi,100000,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
CarID5271,Mahindra KUV 100 mFALCON D75 K8,35000,Manual,First Owner,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm
CarID5272,Toyota Etios GD,100000,Manual,First Owner,,,,
CarID5273,Hyundai Verna 1.6 SX,80000,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
CarID5274,Hyundai i10 Magna,60000,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm
CarID5275,Volkswagen Polo 1.5 TDI Highline,110000,Manual,Second Owner,20.14 kmpl,1498 CC,88.8 bhp,230Nm@ 1500-2500rpm
CarID5276,Hyundai i20 2015-2017 Magna 1.4 CRDi,70000,Manual,Second Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
CarID5277,Hyundai Santro Xing GL,40000,Manual,First Owner,0.0 kmpl,1086 CC,62 bhp,96.1Nm@ 3000rpm
CarID5278,Maruti SX4 Green Vxi (CNG),90000,Manual,Second Owner,21.4 km/kg,1586 CC,103.3 bhp,145Nm@ 4100rpm
CarID5279,Volkswagen Polo GT TDI,95000,Manual,First Owner,19.7 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm
CarID5280,Mahindra Bolero SLX 2WD BSIII,200000,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm
CarID5281,Maruti Swift VDI BSIV,30000,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID5282,Maruti Swift VDI BSIV,30000,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID5283,Volkswagen CrossPolo 1.5 TDI,70000,Manual,Second Owner,20.14 kmpl,1498 CC,88.5 bhp,230Nm@ 1500-2500rpm
CarID5284,Toyota Fortuner 4x2 AT TRD Sportivo,80000,Automatic,Second Owner,12.55 kmpl,2982 CC,168.7 bhp,360Nm@ 1400-3200rpm
CarID5285,Maruti Swift Dzire VDi,100000,Manual,Third Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
CarID5286,Maruti Swift Dzire ZDI Plus,70000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
CarID5287,Honda Jazz 1.5 V i DTEC,30000,Manual,First Owner,27.3 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm
CarID5288,Chevrolet Beat LS,15000,Manual,First Owner,18.6 kmpl,1199 CC,76.8 bhp,106.5Nm@ 4400rpm
CarID5289,Ford Figo Aspire 1.5 TDCi Titanium,21000,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm
CarID5290,Maruti Wagon R VXI 1.2,35000,Manual,First Owner,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
CarID5291,Honda Jazz 1.2 VX i VTEC,25000,Manual,First Owner,18.7 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
CarID5292,Tata Tiago 1.2 Revotron XZ WO Alloy,30000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
CarID5293,Maruti Swift Dzire VDI,10000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
CarID5294,Hyundai i10 Sportz,40000,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm
CarID5295,Hyundai EON Magna Plus,25000,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm
CarID5296,Maruti Swift Dzire VDI,15000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
CarID5297,Maruti Alto LXi,70000,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
CarID5298,Hyundai Santro Sportz BSIV,7800,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm
CarID5299,Tata Safari Storme LX,55000,Manual,First Owner,14.0 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm
CarID5300,Tata Tiago 1.2 Revotron XT,30000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
CarID5301,Mahindra Bolero 2011-2019 SLX,125000,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
CarID5302,Maruti Swift VXI Deca,50000,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
CarID5303,Ford EcoSport 1.5 TDCi Ambiente BSIV,40000,Manual,Fourth & Above Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm
CarID5304,Tata Tiago 1.2 Revotron XM Option,30000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
CarID5305,Chevrolet Beat LT,30000,Manual,First Owner,18.6 kmpl,1199 CC,76.8 bhp,106.5Nm@ 4400rpm
CarID5306,Maruti Swift Dzire VXi,35000,Manual,First Owner,17.5 kmpl,1298 CC,85.8 bhp,114Nm@ 4000rpm
CarID5307,Renault Duster Petrol RXS CVT,30000,Automatic,First Owner,14.99 kmpl,1498 CC,104.5 bhp,142Nm@ 4000rpm
CarID5308,Maruti Wagon R VXI Minor,60000,Manual,First Owner,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm
CarID5309,Hyundai Verna 1.6 VTVT S,39000,Manual,First Owner,17.01 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm
CarID5310,Renault KWID 1.0 RXT Optional,15000,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
CarID5311,Honda Amaze S Petrol BSIV,5000,Manual,First Owner,19.5 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm
CarID5312,Hyundai i10 Magna 1.1L,9750,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm
CarID5313,Toyota Innova Crysta 2.4 ZX MT BSIV,110000,Manual,First Owner,13.68 kmpl,2393 CC,147.8 bhp,343Nm@ 1400-2800rpm
CarID5314,Honda WR-V i-VTEC VX,35000,Manual,First Owner,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
CarID5315,Mahindra XUV500 W6 2WD,10000,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
CarID5316,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,157138,Manual,Third Owner,10.5 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm
CarID5317,Hyundai Verna CRDi,120000,Manual,Fourth & Above Owner,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)"
CarID5318,Hyundai i10 Magna 1.1L,110000,Manual,Fourth & Above Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm
CarID5319,Mahindra XUV500 W9 BSIV,46000,Manual,First Owner,15.1 kmpl,2179 CC,152.87 bhp,360Nm@ 1750-2800rpm
CarID5320,Maruti Swift VXI BSIII W/ ABS,102000,Manual,Third Owner,16.1 kmpl,1298 CC,88.2 bhp,"11.5@ 4,500(kgm@ rpm)"
CarID5321,Maruti Alto 800 Base,50000,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm
CarID5322,Toyota Innova Crysta 2.4 VX MT BSIV,110000,Manual,Second Owner,13.68 kmpl,2393 CC,147.8 bhp,343Nm@ 1400-2800rpm
CarID5323,Maruti Omni LPG STD BSIV,120000,Manual,Second Owner,,,,
CarID5324,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,285000,Manual,Third Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm)
CarID5325,Honda City i VTEC VX Option,50000,Manual,First Owner,17.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm
CarID5326,Maruti Swift VDI BSIV,70000,Manual,Second Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID5327,Maruti SX4 VDI,120000,Manual,Second Owner,21.5 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm
CarID5328,Hyundai i20 1.4 CRDi Magna,93000,Manual,Second Owner,21.9 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm
CarID5329,Mahindra Bolero Power Plus SLX,50000,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm
CarID5330,Maruti Eeco 7 Seater Standard BSIV,100000,Manual,Second Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm
CarID5331,Tata Indigo CS LS DiCOR,70000,Manual,Third Owner,15.7 kmpl,1405 CC,70 bhp,"14.3@ 1,800-3,000(kgm@ rpm)"
CarID5332,Maruti Swift VDI BSIV,90000,Manual,Third Owner,,,,
CarID5333,Hyundai Grand i10 1.2 Kappa Sportz BSIV,5000,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm
CarID5334,Hyundai i10 Magna,27000,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm
CarID5335,Mahindra XUV500 W6 2WD,122000,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
CarID5336,Hyundai Xcent 1.1 CRDi S,74000,Manual,Second Owner,24.4 kmpl,1120 CC,71 bhp,180.4Nm@ 1750-2500rpm
CarID5337,Maruti Swift Dzire AMT ZXI Plus,6500,Automatic,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
CarID5338,Mahindra Bolero SLX,80000,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm
CarID5339,Maruti Alto K10 2010-2014 VXI,50000,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
CarID5340,Mahindra Bolero 2011-2019 ZLX,50000,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
CarID5341,Maruti Gypsy King ST BSIII,80000,Manual,First Owner,11.96 kmpl,1298 CC,80 bhp,103Nm@ 4500rpm
CarID5342,Datsun RediGO T Option,25000,Manual,First Owner,22.7 kmpl,799 CC,53.64 bhp,72Nm@ 4386rpm
CarID5343,Nissan Sunny XL D,35000,Manual,First Owner,22.71 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm
CarID5344,Maruti Alto K10 2010-2014 VXI,30000,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
CarID5345,Maruti Vitara Brezza ZXI Plus AT Dual Tone,10000,Automatic,First Owner,18.76 kmpl,1462 CC,103.26 bhp,138nm@ 4400rpm
CarID5346,Maruti Celerio LXI,80000,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
CarID5347,Tata Indigo LX,120000,Manual,First Owner,17.0 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)"
CarID5348,Hyundai Verna Transform VGT CRDi,120000,Manual,Second Owner,16.2 kmpl,1493 CC,110 bhp,24 KGM at 1900-2750 RPM
CarID5349,Honda WR-V i-DTEC S,127991,Manual,First Owner,25.5 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm
CarID5350,Mitsubishi Lancer 2.0 GLd,198000,Manual,Second Owner,14.8 kmpl,1998 CC,68 bhp,"12.5@ 3,000(kgm@ rpm)"
CarID5351,Tata Indigo eCS GLX,65000,Manual,First Owner,15.64 kmpl,1193 CC,64.1 bhp,100Nm@ 2700rpm
CarID5352,Maruti Esteem Lxi,90000,Manual,Third Owner,,,,
CarID5353,Maruti Ciaz 1.3 Zeta,20000,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
CarID5354,Volkswagen Ameo 1.2 MPI Comfortline,60000,Manual,First Owner,17.0 kmpl,1198 CC,73.75 bhp,110Nm@ 3750rpm
CarID5355,Renault KWID RXT Optional,13120,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm
CarID5356,Jeep Compass 2.0 Longitude BSIV,87500,Manual,First Owner,17.1 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm
CarID5357,Hyundai Verna 1.6 SX CRDi (O),125000,Manual,First Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
CarID5358,Hyundai Elite i20 Asta Option CVT BSIV,25000,Automatic,First Owner,17.4 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm
CarID5359,Maruti Ertiga ZDI,120000,Manual,Third Owner,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm
CarID5360,Hyundai Verna 1.6 VTVT SX,35000,Manual,First Owner,17.01 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm
CarID5361,Hyundai i20 Asta Option 1.4 CRDi,25000,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
CarID5362,Skoda Octavia L and K 1.9 TDI MT,120000,Manual,Third Owner,16.4 kmpl,1896 CC,90 bhp,"21.4@ 1,900(kgm@ rpm)"
CarID5363,Renault KWID AMT,25000,Automatic,First Owner,24.04 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
CarID5364,Mahindra Xylo D2 BSIV,140000,Manual,First Owner,14.0 kmpl,2489 CC,95 bhp,220Nm at 1400-2600 rpm
CarID5365,Hyundai Accent CRDi,79000,Manual,Second Owner,13.1 kmpl,1493 CC,82 bhp,187Nm@ 2500rpm
CarID5366,Renault Lodgy 85PS RxE,125000,Manual,First Owner,21.04 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm
CarID5367,Hyundai i20 Active 1.4 SX,80000,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,220Nm@ 1500-2750rpm
CarID5368,Honda City S,110000,Manual,Third Owner,16.8 kmpl,1497 CC,116.4 bhp,146Nm@ 4800rpm
CarID5369,Hyundai Verna Transform SX VGT CRDi,80000,Manual,Second Owner,16.2 kmpl,1493 CC,110 bhp,24 KGM at 1900-2750 RPM
CarID5370,Hyundai Verna 1.6 SX,100000,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
CarID5371,Volkswagen Vento Diesel Highline,100000,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm
CarID5372,Mahindra Bolero LX Non AC BSIII,78000,Manual,First Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm
CarID5373,Hyundai i20 Petrol CVT Asta,15000,Automatic,First Owner,17.4 kmpl,1197 CC,81.86 bhp,114.73nm@ 4000rpm
CarID5374,Mahindra Scorpio S10 7 Seater,70000,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm
CarID5375,Maruti Baleno Alpha 1.2,5000,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm
CarID5376,Maruti Alto K10 VXI,75000,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm
